   2.3148135e+00	   1.0000000e+01	   8.0709967e-02	   2.7829799e-03	   1.0444064e-05	   4.3063980e-04	   1.8663673e-05	   2.2672095e-04	   9.6952125e-02	   2.2484438e-04	   1.0302965e-05	   8.0653053e-02	  -1.5215653e+00	  -1.5187543e+00	  -1.5168063e+00	  -1.5254282e+00	  -1.5271722e+00	  -1.5233253e+00	  -1.5219707e+00	  -1.5243250e+00	  -1.5158063e+00	  -1.5206117e+00	
   8.9998321e-01	   1.0000000e+01	   5.6689747e-01	   1.6683180e-03	   6.1577387e-01	   1.0635588e-05	   2.4735438e-01	   5.5556717e-02	   1.9014277e-01	   5.7009268e-03	   2.0716441e-03	   2.5460001e-01	  -1.0961622e+00	   3.6196513e-01	   1.0972925e+00	   1.1313290e+00	  -1.2713113e-01	  -1.1052510e+00	   3.4351059e-01	   3.5954889e-01	   3.6092187e-01	  -1.2609529e-01	
  -1.9610073e+00	   1.0000000e+01	   3.7469454e-02	   3.0725481e-01	   2.2473423e-01	   1.8070158e-01	   1.2491252e-02	   3.3951145e-01	   7.8045615e-02	   3.1585439e-01	   4.0508886e-01	   1.0870601e-02	  -6.3056791e-01	  -2.7392949e-01	   6.0878785e-01	   1.3167760e-01	  -2.8914777e-01	   1.2303654e-01	  -2.8308587e-01	   6.0550609e-01	  -6.4958483e-01	  -2.9019509e-01	
  -8.2490876e-01	   1.0000000e+01	   1.8008156e-01	   4.9471467e-01	   3.4458667e-01	   6.5101371e-01	   2.2801014e-06	   7.1570870e-02	   1.7179412e-01	   4.0813527e-02	   6.4315471e-02	   4.0656841e-02	   8.0085120e-02	  -7.9081797e-01	  -4.1373172e-01	   7.2753204e-01	  -4.5476387e-01	   8.9106297e-02	   9.3609207e-02	   9.0738048e-02	   8.1099323e-02	   8.9737607e-02	
   5.9970210e-01	   1.0000000e+01	   3.1641579e-02	   2.3837680e-06	   6.8910209e-01	   8.6921039e-02	   6.5770310e-01	   3.4159599e-01	   1.4380823e-02	   2.0147169e-01	   7.1853216e-03	   7.1794721e-03	  -9.8456487e-01	   1.0312865e+00	   9.9877276e-01	   1.5455645e-02	  -9.9925978e-01	  -3.5822525e-03	   1.7477879e-02	  -2.2112443e-03	   1.6975617e-02	   1.5975476e-02	
   5.1845685e-01	   1.0000000e+01	   5.6075014e-01	   6.0278816e-02	   6.6083472e-01	   5.8147923e-04	   9.4152969e-05	   6.4685537e-02	   1.3028572e-01	   2.5595561e-01	   7.0177865e-02	   2.5308383e-01	  -9.7972917e-01	   6.0738122e-01	   9.8883233e-01	   9.7544575e-01	   9.7376434e-01	  -3.3596547e-02	  -9.8730752e-01	  -1.6274145e-02	  -3.2455319e-02	  -1.7301603e-02	
   1.6795558e+00	   1.0000000e+01	   4.1546024e-01	   3.4079088e-02	   3.6355492e-03	   1.0150963e-03	   1.3618241e-03	   1.6996940e-02	   1.0109277e-03	   3.6275890e-03	   8.5042696e-03	   8.5042696e-03	   1.2961602e+00	   1.2949432e+00	   1.2930959e+00	   1.2999816e+00	   1.2985126e+00	   1.2934541e+00	   1.3009813e+00	   1.2920967e+00	   1.2939524e+00	   1.2949524e+00	
   1.0243294e+00	   1.0000000e+01	   3.9579856e-02	   2.3023646e-01	   3.2865590e-01	   5.8499804e-01	   3.9005280e-01	   2.1914800e-03	   3.0515080e-03	   3.0665435e-04	   2.9648491e-01	   3.3842195e-03	  -1.1273974e+00	   1.1236898e+00	   4.9257637e-03	  -1.1183558e+00	   1.1207939e+00	   3.6460991e-02	   3.3462610e-02	   4.0492836e-02	   6.3078700e-03	   3.2450654e-02	
   2.5428279e+00	   1.0000000e+01	   9.8190734e-02	   2.8200808e-04	   4.4756336e-06	   5.9716219e-04	   1.9864382e-04	   1.4813538e-04	   5.8944643e-04	   1.4747887e-04	   9.8204201e-02	   2.8072901e-04	   1.5941146e+00	   1.5909418e+00	   1.5881171e+00	   1.5971176e+00	   1.5917680e+00	   1.5954996e+00	   1.5981168e+00	   1.5964994e+00	   1.5950458e+00	   1.5899419e+00	
   6.2460097e-03	   1.0000000e+01	   3.1788689e-02	   5.9352340e-01	   6.5439946e-01	   5.7943452e-03	   1.4991210e-02	   3.5447972e-04	   2.9968337e-01	   4.8290362e-01	   1.0642735e-03	   3.1666947e-02	   1.3912649e-01	  -9.1353445e-01	   8.8144445e-01	   8.7564702e-01	   8.7908427e-01	  -8.9134905e-01	  -4.1248940e-01	   1.1967721e-01	   8.7384428e-01	   1.3812379e-01	
   5.3974533e-01	   1.0000000e+01	   1.6274835e-02	   6.9565883e-01	   1.5559329e-01	   2.0381490e-05	   6.0440282e-06	   5.9496333e-01	   4.1717080e-06	   3.4584338e-01	   8.3661938e-02	   1.5885120e-01	   1.0004125e+00	  -9.8238653e-01	   2.8237792e-03	   1.0160604e+00	  -9.3596708e-01	   9.8229445e-01	   1.0185325e+00	  -5.3566114e-04	   9.8420796e-01	   1.7343090e-03	
  -5.3626372e-01	   1.0000000e+01	   4.7321184e-01	   6.8834887e-03	   2.4456359e-01	   4.5231306e-01	   3.5232520e-01	   5.6859055e-03	   1.9467256e-01	   6.6600140e-03	   5.3937055e-03	   3.3219368e-01	   7.9357054e-01	  -7.8325025e-01	   6.2529874e-01	  -1.4088613e-02	  -7.5406791e-01	  -7.8443304e-01	  -2.4720461e-02	   7.6480713e-01	   7.6356046e-01	  -7.5541526e-01	
   4.1684853e-01	   1.0000000e+01	   6.6119352e-01	   6.2385030e-01	   2.0851947e-01	   1.0988728e-02	   1.4114394e-01	   5.6791898e-02	   1.5488581e-02	   1.8346518e-02	   2.4689530e-01	   9.7168387e-02	  -9.7056420e-01	   9.8778178e-01	  -1.1467806e-01	  -9.8899013e-01	   4.1817013e-01	  -1.2455275e-01	  -1.2923242e-01	  -1.2809826e-01	  -1.1294278e-01	   4.2073292e-01	
   2.4390936e+00	   1.0000000e+01	   2.2546138e-01	   1.7901614e-06	   5.4316100e-06	   1.0083248e-04	   1.4114730e-04	   2.9955834e-06	   1.8409173e-06	   1.0262263e-04	   1.0170945e-04	   1.0228209e-04	  -1.5617570e+00	  -1.5541633e+00	  -1.5571193e+00	  -1.5665813e+00	  -1.5639350e+00	  -1.5558754e+00	  -1.5551633e+00	  -1.5645814e+00	  -1.5655814e+00	  -1.5655813e+00	
  -2.8553111e-01	   1.0000000e+01	   6.3829137e-01	   2.5605566e-01	   1.4156090e-01	   4.8130960e-01	   3.2630437e-03	   3.3688758e-01	   2.5376833e-01	   3.2126677e-04	   2.8791137e-03	   2.8609975e-04	   8.4155974e-01	  -8.6233365e-01	  -3.1556579e-01	   1.9228735e-01	   2.1792089e-01	  -8.6020339e-01	  -3.1082181e-01	   2.1935890e-01	   2.1682400e-01	   2.2036063e-01	
   3.4799954e-01	   1.0000000e+01	   4.3193518e-01	   6.5825744e-01	   6.4567596e-01	   3.5456371e-01	   3.1863679e-04	   2.6823177e-04	   2.9970564e-06	   3.3632633e-06	   5.5250741e-04	   5.6932085e-04	  -2.0054470e-01	  -9.6256265e-01	   9.6751345e-01	   2.7148915e-01	  -2.2977485e-01	  -2.3320130e-01	  -2.3616326e-01	  -2.3516323e-01	  -2.3178527e-01	  -2.3078520e-01	
  -1.9480494e+00	   1.0000000e+01	   1.1986834e-02	   6.3892756e-01	   1.2570285e-01	   9.8063290e-02	   4.8776204e-01	   1.6366539e-06	   1.1963987e-05	   4.1470542e-02	   1.4950984e-06	   4.7972173e-01	  -4.7313845e-01	   1.7796900e-02	   5.8399033e-01	  -4.6401979e-01	  -5.7538033e-01	   9.6786807e-02	   9.2030448e-02	  -4.7031428e-01	   9.7788490e-02	   5.7048360e-01	
   5.0182110e-01	   1.0000000e+01	   6.9855444e-01	   4.4027729e-01	   4.9007370e-01	   3.8514655e-04	   1.5268238e-01	   2.2003270e-01	   5.6276152e-02	   1.2386946e-05	   4.4032496e-04	   1.3320566e-05	  -9.7285052e-01	   2.7408864e-03	   9.7466843e-01	  -5.1465490e-02	   9.6847199e-01	  -6.6747544e-03	   9.6379106e-01	  -4.7874682e-02	  -5.0314308e-02	  -4.8874693e-02	
   6.5351271e-01	   1.0000000e+01	   6.8331694e-01	   6.8291438e-01	   5.0098827e-01	   1.1911878e-02	   3.3423196e-03	   5.0669500e-03	   1.8392294e-02	   6.8549953e-04	   1.1337993e-01	   3.4204487e-03	   1.0132275e+00	  -1.0134917e+00	   2.9651486e-03	  -4.6352177e-02	  -3.8489174e-02	  -4.4790443e-02	  -4.0606671e-02	  -3.7380977e-02	   2.0173094e-04	  -3.9490138e-02	
  -1.1741845e+00	   1.0000000e+01	   3.5194767e-01	   6.2410973e-01	   1.3748655e-01	   2.3748761e-02	   4.1701720e-01	   4.1665280e-03	   4.2132375e-03	   2.5380847e-02	   4.2219661e-01	   4.2277267e-03	   3.7277871e-01	  -6.8071651e-01	  -8.9197470e-02	   7.2970640e-01	   7.3956415e-01	   7.2842525e-01	   7.2647220e-01	   7.3072757e-01	  -9.1025219e-02	   7.2747220e-01	
   1.7568170e+00	   1.0000000e+01	   1.1475516e-01	   4.3272849e-05	   1.6061810e-03	   2.6025944e-05	   1.8759017e-06	   1.0034550e-03	   3.0498565e-04	   3.0209719e-04	   2.2949101e-01	   1.1471288e-01	   1.3254407e+00	   1.3343236e+00	   1.3301574e+00	   1.3329080e+00	   1.3364589e+00	   1.3289039e+00	   1.3310557e+00	   1.3320555e+00	   1.3258851e+00	   1.3244693e+00	
  -4.3435626e-01	   1.0000000e+01	   4.8724552e-01	   1.1090549e-03	   6.4540206e-01	   3.7238331e-01	   4.9916464e-01	   1.6996750e-02	   6.7361937e-05	   8.0142553e-02	   7.9461433e-05	   1.0936864e-03	   8.4153279e-01	  -1.8820507e-01	  -8.0768176e-01	   3.4742796e-01	  -1.5339088e-01	  -1.8206587e-01	   8.1505354e-01	   8.3534817e-01	   8.1605388e-01	  -1.8920523e-01	
   1.5252142e+00	   1.0000000e+01	   4.8424418e-01	   3.5715713e-03	   3.1581347e-03	   1.3934185e-04	   5.5395645e-02	   6.1267366e-04	   8.2206794e-03	   1.0906318e-05	   6.1366258e-04	   3.1500132e-03	   1.2351688e+00	   1.2387558e+00	   1.2305216e+00	   1.2270388e+00	   1.2338363e+00	   1.2379463e+00	   1.2320414e+00	   1.2282402e+00	   1.2369465e+00	   1.2295221e+00	
  -5.9874740e-02	   1.0000000e+01	   6.6910155e-01	   4.0293655e-01	   5.8833494e-01	   1.5531966e-01	   2.5723683e-04	   3.6304270e-05	   2.4551566e-04	   1.6897120e-01	   6.6550953e-02	   6.6255521e-02	  -8.7167002e-01	  -1.3606837e-01	   9.0362145e-01	   3.9676098e-01	  -1.7462908e-01	  -1.7663096e-01	  -1.7359194e-01	   3.9559439e-01	  -1.3744493e-01	  -1.3844674e-01	
   1.8470048e+00	   1.0000000e+01	   1.7548032e-01	   3.4462665e-04	   1.0084346e-02	   3.0961635e-03	   2.9673876e-02	   2.0298823e-03	   1.3880532e-04	   1.7548593e-01	   2.9618019e-02	   3.4607578e-04	   1.3595900e+00	   1.3540318e+00	   1.3608853e+00	   1.3622524e+00	   1.3582605e+00	   1.3557424e+00	   1.3528788e+00	   1.3586926e+00	   1.3572740e+00	   1.3550317e+00	
  -1.8345913e-01	   1.0000000e+01	   6.3652933e-01	   7.7134989e-05	   5.2263653e-01	   4.5407164e-01	   7.8224216e-02	   9.5885867e-02	   9.5233844e-02	   7.7407825e-05	   1.5687712e-01	   7.8331284e-02	   8.6241092e-01	  -3.1199911e-01	  -8.6913328e-01	   2.1953923e-01	  -2.7310512e-01	  -8.7588477e-01	  -2.7573697e-01	  -3.1099912e-01	  -2.7157058e-01	  -2.7210536e-01	
  -1.1878812e+00	   1.0000000e+01	   4.7074871e-01	   6.1699422e-03	   7.4312627e-03	   3.8513571e-01	   1.1428356e-01	   5.9963127e-01	   2.9143161e-01	   2.8434345e-02	   5.0261481e-03	   1.0893062e-01	   7.4577410e-01	  -1.2980914e-01	  -7.1716509e-01	   3.6028939e-01	  -1.0929713e-01	  -6.8523996e-01	  -1.0661543e-01	  -1.3169659e-01	  -7.1886839e-01	  -1.0824240e-01	
  -1.7444262e+00	   1.0000000e+01	   2.4884698e-01	   1.5988059e-01	   5.5213690e-01	   4.4180406e-02	   1.6948605e-01	   3.4302121e-02	   1.2320295e-01	   3.8987144e-01	   1.7526238e-01	   4.4131067e-02	  -2.6169675e-01	   1.4893881e-01	   6.3044032e-01	  -6.5211978e-01	   1.3393062e-01	  -2.6885558e-01	  -2.6498358e-01	  -6.6454562e-01	   1.3499074e-01	  -6.5111987e-01	
  -1.7078657e+00	   1.0000000e+01	   2.6410258e-01	   4.6914806e-01	   2.6938667e-01	   2.2869524e-01	   1.5228371e-01	   2.4010188e-02	   1.2940993e-03	   9.1187027e-03	   2.6694951e-01	   2.5852092e-01	   1.1666247e-01	  -6.6727460e-01	   6.2471933e-01	  -2.8771476e-01	  -2.9060013e-01	   6.4731321e-01	  -6.2762418e-01	   6.4589591e-01	   6.2574774e-01	   1.1563459e-01	
   3.0750443e-01	   1.0000000e+01	   4.5755234e-05	   3.1568270e-02	   2.6108469e-01	   7.0889069e-01	   3.2826547e-01	   3.9368253e-01	   9.0509016e-05	   3.9546645e-05	   3.6798062e-02	   3.2807957e-01	   7.2034947e-01	   7.0974210e-01	   9.3494835e-01	  -9.2553077e-01	  -9.3916861e-03	   9.3851089e-01	   7.2248699e-01	   7.2134981e-01	   7.0860177e-01	  -8.2334952e-03	
   5.5437462e-01	   1.0000000e+01	   2.4356843e-05	   2.3385026e-01	   6.4545710e-01	   2.7620774e-01	   9.6614492e-05	   4.2640318e-01	   4.6139453e-01	   1.2351766e-05	   3.8128124e-03	   6.4847091e-03	  -2.0502616e-01	  -1.0077915e+00	   1.0108469e+00	   2.8980670e-01	   1.0298329e+00	  -1.0045314e+00	  -1.5566633e-01	   3.2580058e-01	   3.1151811e-01	   3.0970012e-01	
  -4.0828989e-01	   1.0000000e+01	   5.5680897e-01	   6.6443761e-01	   2.4255894e-01	   2.1825679e-03	   3.7164463e-04	   8.1896109e-02	   4.6209056e-01	   9.1055755e-02	   8.7654114e-05	   3.7145569e-04	  -1.1046264e-01	  -8.0120517e-01	   4.1125253e-01	   8.2383098e-01	  -8.2712094e-01	   8.3878616e-01	   8.5080873e-01	   4.1828200e-01	  -8.2939398e-01	  -8.2812093e-01	
  -1.3983593e+00	   1.0000000e+01	   1.0179332e-01	   5.9158886e-01	   2.7675112e-01	   3.4970412e-06	   1.1163022e-05	   4.8588223e-01	   1.8025781e-01	   1.2499973e-01	   1.0178727e-01	   1.2493077e-01	  -3.0973216e-01	   6.6185994e-01	   1.2075813e-01	  -3.4541106e-01	  -3.4351880e-01	  -7.0752623e-01	  -3.1148675e-01	   1.1983191e-01	  -3.1073196e-01	   1.1883181e-01	
  -3.2338687e-01	   1.0000000e+01	   4.2921599e-01	   3.7119696e-05	   6.1500246e-01	   5.7958169e-01	   6.6496871e-03	   4.2901009e-02	   1.4718160e-05	   4.2524537e-01	   6.6445557e-03	   7.3458960e-03	  -2.5371286e-01	   8.7716530e-01	  -8.4422285e-01	   8.3973800e-01	   2.5353570e-01	   8.5795017e-01	   8.7883171e-01	   2.3246887e-01	   2.5457514e-01	   2.5251807e-01	
   1.7744216e+00	   1.0000000e+01	   4.3539641e-01	   1.7113385e-03	   7.1483627e-03	   1.0458622e-04	   2.1482470e-03	   1.1963023e-03	   3.1978377e-03	   3.1889351e-03	   6.0016606e-04	   6.0189673e-04	  -1.3321393e+00	  -1.3263351e+00	  -1.3293707e+00	  -1.3239252e+00	  -1.3350816e+00	  -1.3274656e+00	  -1.3308655e+00	  -1.3298671e+00	  -1.3279646e+00	  -1.3289645e+00	
   1.0906189e+00	   1.0000000e+01	   4.8703730e-01	   6.0472418e-01	   6.2684643e-01	   2.9162983e-03	   1.1987601e-01	   8.2078739e-04	   3.7321330e-05	   1.3140012e-04	   9.6177602e-04	   2.6872489e-04	   1.1397939e+00	  -1.1402700e+00	   1.4706356e-04	  -1.1258717e+00	   1.1422502e+00	  -1.1233278e+00	   1.1595881e+00	   1.1580482e+00	   1.1549881e+00	   1.1568916e+00	
   8.9702248e-01	   1.0000000e+01	   6.4762109e-01	   1.6012311e-06	   1.9633240e-01	   3.5499984e-02	   3.5779710e-01	   9.2149113e-02	   2.2275584e-01	   1.2946106e-01	   3.4391671e-02	   2.2240497e-01	  -1.0820214e+00	   5.6630682e-02	   1.0835818e+00	   1.0494381e-02	   1.0817960e+00	   1.0864906e+00	  -2.3254534e-03	   8.7019583e-03	   1.1499242e-02	  -1.3262052e-03	
   2.0924922e+00	   1.0000000e+01	   1.5857859e-01	   3.0797528e-03	   4.0565157e-04	   6.5474551e-06	   1.1225399e-02	   5.6745499e-06	   1.4560455e-03	   1.4453291e-03	   7.9300965e-02	   7.9248976e-02	  -1.4461523e+00	  -1.4428640e+00	  -1.4411982e+00	  -1.4382363e+00	  -1.4449366e+00	  -1.4394187e+00	  -1.4443808e+00	  -1.4433821e+00	  -1.4465841e+00	  -1.4475486e+00	
   5.4791955e-01	   1.0000000e+01	   4.6454527e-04	   6.3509872e-01	   6.7606052e-02	   5.5108290e-01	   6.7483698e-01	   2.7152943e-04	   5.8654684e-05	   1.9857636e-02	   8.5373554e-02	   1.8666082e-02	  -1.0234857e+00	   1.0094565e+00	   4.7982565e-01	  -6.9374583e-02	  -9.9668960e-01	  -1.0845591e-01	  -1.0697218e-01	  -8.4222649e-02	   4.7825734e-01	  -8.5239694e-02	
   1.2904693e-01	   1.0000000e+01	   5.8499042e-01	   1.6725594e-02	   1.7578255e-01	   1.5817214e-01	   5.1215800e-01	   3.9353894e-03	   5.4939598e-01	   9.6301900e-04	   9.1516393e-02	   1.6711591e-02	   9.3597739e-01	  -1.1255758e-01	  -9.0577486e-01	   4.8525874e-01	  -8.9917389e-01	   9.2228949e-01	  -8.5873163e-02	   9.2073817e-01	   4.8893263e-01	  -1.1356268e-01	
  -7.5528560e-01	   1.0000000e+01	   6.2023134e-01	   2.3440002e-01	   3.9844268e-01	   5.0278437e-02	   2.1822283e-05	   9.9431726e-02	   3.0720637e-02	   3.0973154e-01	   3.0062152e-01	   3.0984632e-02	  -7.5938634e-01	   7.9185155e-01	   3.2022279e-01	  -1.7318674e-01	  -2.0883519e-01	  -1.5807150e-01	  -1.7100576e-01	   7.9346930e-01	  -1.5672547e-01	  -1.7200895e-01	
   4.1680643e-01	   1.0000000e+01	   1.1328007e-01	   6.6986615e-01	   4.8011995e-02	   6.2445318e-01	   2.0500812e-03	   1.0215608e-01	   7.5073586e-02	   2.2853791e-01	   1.0354169e-01	   1.1374880e-01	  -1.2898495e-01	  -9.7197145e-01	   4.0203741e-01	   9.8774202e-01	   9.7917314e-01	   3.9381409e-01	  -1.2725910e-01	  -1.2562545e-01	   3.9281178e-01	  -1.2798448e-01	
   7.2777511e-01	   1.0000000e+01	   6.7341795e-01	   5.5097028e-01	   4.9111979e-01	   2.6472029e-05	   4.5041561e-04	   3.5820801e-06	   1.2246655e-01	   1.6293311e-01	   1.8166649e-06	   1.8027297e-06	   1.0337680e+00	  -1.0337635e+00	  -1.6152249e-04	   1.0000988e+00	   1.0055811e+00	   9.9724553e-01	  -1.0355873e+00	  -1.6293365e-03	   9.9874553e-01	   9.9774553e-01	
   3.9192638e-01	   1.0000000e+01	   7.7195234e-04	   6.3621840e-01	   6.9777244e-01	   3.2745030e-01	   5.2777029e-02	   2.2926828e-05	   1.3321180e-03	   4.8501939e-05	   3.1551160e-01	   4.7198176e-02	  -6.6030157e-01	  -9.6619010e-01	   9.4957041e-01	   2.3384903e-02	  -6.4435244e-01	   9.8562266e-01	   9.7776201e-01	   9.8424046e-01	   2.4591701e-02	  -6.4546527e-01	
   7.2990554e-01	   1.0000000e+01	   6.7315663e-01	   1.5748005e-02	   3.3677455e-01	   1.5286380e-05	   3.8563619e-06	   5.2086972e-01	   1.1735646e-01	   8.4197337e-02	   1.6839385e-01	   8.4201817e-02	   1.0346643e+00	   3.2760865e-02	  -1.0338698e+00	  -9.9776862e-01	  -9.9559596e-01	  -7.2334412e-04	   1.5392488e-03	  -1.0338422e+00	  -1.0353264e+00	  -1.0348372e+00	
  -9.0774819e-01	   1.0000000e+01	   4.5998468e-01	   1.5638555e-01	   2.2007670e-01	   3.3065275e-03	   6.1153889e-01	   4.4176283e-01	   7.2551809e-02	   7.4850898e-04	   3.6550278e-02	   3.6399153e-02	  -7.6635486e-01	  -4.9117706e-01	   7.0810656e-01	   7.3453697e-01	   4.2578547e-02	   6.9910430e-01	  -4.9293189e-01	   7.3618076e-01	  -4.9148183e-01	  -4.9248195e-01	
   1.1681922e+00	   1.0000000e+01	   4.3564937e-02	   1.3774539e-06	   3.0522443e-01	   1.8290610e-03	   3.6051523e-01	   5.6177005e-03	   4.1517211e-06	   8.4756734e-04	   3.7312766e-06	   4.5846667e-02	   1.1673823e+00	   9.1699507e-01	   1.1812059e+00	   1.1577235e+00	   8.5865284e-01	   1.1612419e+00	   9.1226050e-01	   1.1589242e+00	   9.1326073e-01	   1.1684065e+00	
   1.2417371e+00	   1.0000000e+01	   5.9370142e-06	   5.9395080e-01	   9.1505435e-02	   3.3417639e-06	   2.5638473e-05	   5.6059071e-02	   5.7333197e-06	   1.6926632e-01	   5.4043915e-02	   9.3145687e-02	  -1.2065871e+00	  -3.5153397e-01	  -1.2394638e+00	  -1.2077697e+00	  -1.2102607e+00	  -1.2341973e+00	  -1.2088151e+00	  -1.2392931e+00	  -1.2332058e+00	  -1.2404445e+00	
  -4.9919916e-01	   1.0000000e+01	   4.8788535e-05	   5.9655033e-01	   1.1023819e-02	   2.8268804e-01	   6.0369802e-01	   4.2886447e-01	   4.3349343e-03	   8.6444182e-02	   1.3050024e-02	   7.5296026e-02	   7.8595799e-01	  -8.1956801e-01	   2.5873825e-01	  -2.5229956e-01	   8.1654542e-01	   2.3658899e-01	   2.6163933e-01	  -2.5904447e-01	   2.5761845e-01	  -2.6029275e-01	
   4.0095722e-01	   1.0000000e+01	   6.6034730e-01	   6.3816194e-01	   3.6153288e-01	   1.6283598e-01	   1.0547257e-04	   1.9592330e-05	   7.7255906e-02	   1.5723817e-01	   2.6639305e-02	   1.9360374e-05	  -9.7314479e-01	   9.8147183e-01	  -1.7635676e-01	   3.0887554e-01	   1.0097604e+00	   1.0108458e+00	  -1.8104955e-01	   3.0990027e-01	  -1.7988354e-01	   1.0118458e+00	
  -2.9870218e-01	   1.0000000e+01	   6.8023124e-01	   1.4315671e-01	   5.0003812e-01	   1.4768619e-01	   3.1353610e-01	   6.6636445e-04	   1.4460301e-01	   2.8000140e-02	   1.4854090e-01	   6.7602920e-04	  -8.1483376e-01	  -7.9240288e-02	   8.7343222e-01	  -8.9314846e-02	   4.7842423e-01	   5.0805982e-01	  -9.0514156e-02	   8.5727991e-01	  -8.0306965e-02	   5.0705978e-01	
